transaction_id,at,truck_name,payment_method,total,truck_id,payment_method_id,fsa_rating,has_card_reader,truck_description
4244,2026-01-04 15:55:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4243,2026-01-04 15:54:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4240,2026-01-04 15:52:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4238,2026-01-04 15:51:00,Yoghurt Heaven,card,900.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4237,2026-01-04 15:51:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4231,2026-01-04 15:47:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4230,2026-01-04 15:47:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4224,2026-01-04 15:44:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4220,2026-01-04 15:43:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4219,2026-01-04 15:43:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4218,2026-01-04 15:42:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4215,2026-01-04 15:42:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4212,2026-01-04 15:41:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4211,2026-01-04 15:41:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4210,2026-01-04 15:41:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4209,2026-01-04 15:41:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4206,2026-01-04 15:40:00,Yoghurt Heaven,card,940.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4203,2026-01-04 15:40:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4201,2026-01-04 15:39:00,Yoghurt Heaven,card,960.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4199,2026-01-04 15:38:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4194,2026-01-04 15:34:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4193,2026-01-04 15:34:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4192,2026-01-04 15:33:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4190,2026-01-04 15:31:00,Yoghurt Heaven,card,869.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4189,2026-01-04 15:31:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4188,2026-01-04 15:31:00,Yoghurt Heaven,card,869.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4186,2026-01-04 15:30:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4184,2026-01-04 15:29:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4180,2026-01-04 15:26:00,Yoghurt Heaven,card,850.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4178,2026-01-04 15:24:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4177,2026-01-04 15:24:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4176,2026-01-04 15:23:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4173,2026-01-04 15:22:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4172,2026-01-04 15:21:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4167,2026-01-04 15:19:00,Yoghurt Heaven,card,960.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4162,2026-01-04 15:16:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4160,2026-01-04 15:14:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4159,2026-01-04 15:13:00,Yoghurt Heaven,card,1019.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4158,2026-01-04 15:13:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4156,2026-01-04 15:12:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4154,2026-01-04 15:10:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4152,2026-01-04 15:08:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4150,2026-01-04 15:08:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4148,2026-01-04 15:07:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4146,2026-01-04 15:06:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4145,2026-01-04 15:06:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4144,2026-01-04 15:06:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4142,2026-01-04 15:06:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4131,2026-01-04 14:58:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4130,2026-01-04 14:57:00,Yoghurt Heaven,card,930.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4128,2026-01-04 14:56:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4127,2026-01-04 14:55:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4126,2026-01-04 14:54:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4124,2026-01-04 14:53:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4123,2026-01-04 14:53:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4121,2026-01-04 14:52:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4120,2026-01-04 14:51:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4118,2026-01-04 14:49:00,Yoghurt Heaven,card,1050.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4116,2026-01-04 14:48:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4113,2026-01-04 14:47:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4112,2026-01-04 14:46:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4111,2026-01-04 14:45:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4109,2026-01-04 14:45:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4108,2026-01-04 14:45:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4103,2026-01-04 14:39:00,Yoghurt Heaven,card,950.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4102,2026-01-04 14:39:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4101,2026-01-04 14:38:00,Yoghurt Heaven,card,1030.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4100,2026-01-04 14:37:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4099,2026-01-04 14:37:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4097,2026-01-04 14:35:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4096,2026-01-04 14:35:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4095,2026-01-04 14:35:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4093,2026-01-04 14:34:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4092,2026-01-04 14:33:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4091,2026-01-04 14:33:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4089,2026-01-04 14:32:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4088,2026-01-04 14:32:00,Yoghurt Heaven,card,860.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4087,2026-01-04 14:32:00,Yoghurt Heaven,card,1040.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4086,2026-01-04 14:32:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4085,2026-01-04 14:31:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4084,2026-01-04 14:30:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4083,2026-01-04 14:29:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4079,2026-01-04 14:26:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4077,2026-01-04 14:26:00,Yoghurt Heaven,card,840.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4076,2026-01-04 14:26:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4074,2026-01-04 14:25:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4072,2026-01-04 14:24:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4071,2026-01-04 14:23:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4066,2026-01-04 14:20:00,Yoghurt Heaven,card,850.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4063,2026-01-04 14:17:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4062,2026-01-04 14:16:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4060,2026-01-04 14:14:00,Yoghurt Heaven,card,810.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4057,2026-01-04 14:12:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4056,2026-01-04 14:12:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4053,2026-01-04 14:10:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4047,2026-01-04 14:06:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4045,2026-01-04 14:05:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4044,2026-01-04 14:04:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4042,2026-01-04 14:04:00,Yoghurt Heaven,card,819.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4041,2026-01-04 14:04:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4036,2026-01-04 13:54:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4034,2026-01-04 13:49:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4033,2026-01-04 13:47:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4032,2026-01-04 13:44:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4029,2026-01-04 13:34:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4028,2026-01-04 13:32:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4026,2026-01-04 13:26:00,Yoghurt Heaven,card,890.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4018,2026-01-04 13:02:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4017,2026-01-04 13:00:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4016,2026-01-04 12:55:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4014,2026-01-04 12:45:00,Yoghurt Heaven,card,1019.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4013,2026-01-04 12:41:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4012,2026-01-04 12:38:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4011,2026-01-04 12:33:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4010,2026-01-04 12:25:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4004,2026-01-04 12:00:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4003,2026-01-04 11:53:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
4002,2026-01-04 11:47:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
3998,2026-01-04 11:19:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
3993,2026-01-04 10:42:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
3992,2026-01-04 10:26:00,Yoghurt Heaven,card,850.0,5,2,4,True,"All the great tastes, but only some of the calories!"
3990,2026-01-04 09:53:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
3989,2026-01-04 09:46:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
3988,2026-01-04 09:41:00,Yoghurt Heaven,card,500.0,5,2,4,True,"All the great tastes, but only some of the calories!"
3986,2026-01-04 09:10:00,Yoghurt Heaven,card,940.0,5,2,4,True,"All the great tastes, but only some of the calories!"
3981,2026-01-10 17:50:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3977,2026-01-10 16:58:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3976,2026-01-10 16:51:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3975,2026-01-10 16:44:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3974,2026-01-10 16:39:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3970,2026-01-10 15:41:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3969,2026-01-10 15:23:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3968,2026-01-10 15:05:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3966,2026-01-10 14:49:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3965,2026-01-10 14:40:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3963,2026-01-10 14:13:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3962,2026-01-10 14:01:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3960,2026-01-10 13:50:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3957,2026-01-10 13:40:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3956,2026-01-10 13:33:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3955,2026-01-10 13:29:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3954,2026-01-10 13:26:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3953,2026-01-10 13:19:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3952,2026-01-10 13:09:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3951,2026-01-10 12:55:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3950,2026-01-10 12:49:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3948,2026-01-10 12:33:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3946,2026-01-10 12:14:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3945,2026-01-10 12:00:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3944,2026-01-10 11:54:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3940,2026-01-10 10:42:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3938,2026-01-10 10:19:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3935,2026-01-09 18:42:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3934,2026-01-09 18:27:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3933,2026-01-09 18:15:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3931,2026-01-09 17:29:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3930,2026-01-09 17:18:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3928,2026-01-09 16:58:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3927,2026-01-09 16:53:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3926,2026-01-09 16:39:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3925,2026-01-09 16:28:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3919,2026-01-09 14:43:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3917,2026-01-09 14:30:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3916,2026-01-09 14:18:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3915,2026-01-09 14:09:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3914,2026-01-09 13:59:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3913,2026-01-09 13:53:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3908,2026-01-09 13:23:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3907,2026-01-09 13:20:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3902,2026-01-09 12:27:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3901,2026-01-09 12:22:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3900,2026-01-09 12:06:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3899,2026-01-09 12:01:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3898,2026-01-09 11:54:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3897,2026-01-09 11:41:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3896,2026-01-09 11:34:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3894,2026-01-09 10:58:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3893,2026-01-09 10:43:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3892,2026-01-09 10:23:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3888,2026-01-08 18:55:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3887,2026-01-08 18:31:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3884,2026-01-08 17:36:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3883,2026-01-08 17:28:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3881,2026-01-08 16:49:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3880,2026-01-08 16:35:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3878,2026-01-08 16:13:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3874,2026-01-08 15:33:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3870,2026-01-08 14:57:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3864,2026-01-08 14:16:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3862,2026-01-08 13:56:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3861,2026-01-08 13:52:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3859,2026-01-08 13:28:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3858,2026-01-08 13:16:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3857,2026-01-08 13:09:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3853,2026-01-08 12:40:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3852,2026-01-08 12:27:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3848,2026-01-08 11:47:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3845,2026-01-08 09:50:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3838,2026-01-07 17:34:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3837,2026-01-07 17:19:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3836,2026-01-07 17:07:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3832,2026-01-07 16:23:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3831,2026-01-07 16:10:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3829,2026-01-07 15:39:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3825,2026-01-07 14:31:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3824,2026-01-07 14:24:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3820,2026-01-07 13:50:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3816,2026-01-07 13:10:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3813,2026-01-07 12:38:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3812,2026-01-07 12:23:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3811,2026-01-07 12:16:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3808,2026-01-07 11:38:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3801,2026-01-07 09:38:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3799,2026-01-07 09:09:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3794,2026-01-06 17:36:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3789,2026-01-06 16:36:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3786,2026-01-06 16:11:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3781,2026-01-06 15:20:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3780,2026-01-06 15:08:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3775,2026-01-06 14:08:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3760,2026-01-06 11:25:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3753,2026-01-06 09:19:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3752,2026-01-05 18:51:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3751,2026-01-05 18:45:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3750,2026-01-05 18:30:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3748,2026-01-05 17:47:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3746,2026-01-05 17:29:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3745,2026-01-05 17:01:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3744,2026-01-05 16:50:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3741,2026-01-05 16:06:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3739,2026-01-05 15:48:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3737,2026-01-05 14:59:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3736,2026-01-05 14:52:00,Hartmann's Jellied Eels,card,499.0,4,2,4,True,A taste of history with this classic English dish.
3735,2026-01-05 14:39:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3732,2026-01-05 14:08:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
3731,2026-01-05 13:59:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3728,2026-01-05 13:36:00,Hartmann's Jellied Eels,card,99.0,4,2,4,True,A taste of history with this classic English dish.
3727,2026-01-05 13:29:00,Hartmann's Jellied Eels,card,399.0,4,2,4,True,A taste of history with this classic English dish.
